,longitude,latitude,housing_median_age,total_rooms,population,households,median_income,ocean_proximity_<1H OCEAN,ocean_proximity_INLAND,ocean_proximity_ISLAND,ocean_proximity_NEAR BAY,ocean_proximity_NEAR OCEAN,median_house_value,median_house_value,median_house_value
5518,0.5944828140201711,-0.7830893750985106,1.221359413229563,-0.7104839327799607,-0.8033732378211632,-0.8268318783505881,1.2363201955179879,1.0,0.0,0.0,0.0,0.0,361400.0,361400.0,361400.0
15742,-1.4148981464644714,1.0001170926156338,1.8561733525482766,-0.6382861127001811,-0.46740786735821327,-0.11546443482113902,-0.9080565767377362,0.0,0.0,0.0,1.0,0.0,187500.0,187500.0,187500.0
14494,1.1878235939151387,-1.30728655195936,-0.5243789198968988,0.3950164460212498,-0.11385268692338119,0.21265707972196482,0.47701315359102725,0.0,0.0,0.0,0.0,1.0,295300.0,295300.0,295300.0
11090,0.8437856627155361,-0.8532943541423739,-0.3656754350672204,-0.6318480905274619,-0.6389085145840647,-0.7244579658131397,0.6195374852730088,1.0,0.0,0.0,0.0,0.0,216200.0,216200.0,216200.0
1090,-1.1157347280300292,1.9081014882496057,1.0626559283998849,0.15451033199752556,0.3980107832583907,0.4699043471237582,-1.24688008005835,0.0,1.0,0.0,0.0,0.0,66300.0,66300.0,66300.0
3120,0.8687159475850712,-0.04827726110606824,-1.3972480864601298,-0.40973632556864964,-0.5817416321754475,-0.5354599734363119,0.6277822605397998,0.0,1.0,0.0,0.0,0.0,98000.0,98000.0,98000.0
11200,0.8338135487677235,-0.8486140222061171,-1.555951571289808,-0.6815128330027242,-0.6081263471332709,-0.45933578206231185,-1.4503212226287243,1.0,0.0,0.0,0.0,0.0,175000.0,175000.0,175000.0
5359,0.5944828140201711,-0.7456467196084506,-0.2863236926523812,0.07909350083138642,-0.2528121857012505,0.41477993268051677,0.07065601337172954,1.0,0.0,0.0,0.0,0.0,460000.0,460000.0,460000.0
14848,1.2476562776020286,-1.3868521948757397,-0.7624341471414162,0.45663751538870495,1.4956149255038396,1.5697676638722422,-1.342666513731133,0.0,0.0,0.0,0.0,1.0,122600.0,122600.0,122600.0
1533,-1.2304140384298992,1.0562810758507235,0.26913850425149305,0.015632996557440056,-0.3873742319861493,-0.0708399088432769,0.40543590079716535,0.0,0.0,0.0,1.0,0.0,335700.0,335700.0,335700.0
13688,1.1878235939151387,-0.698843400245874,-0.8417858895562554,-0.36007158309338727,-0.5975724611501415,-0.6404588580901052,2.0224621429311287,0.0,1.0,0.0,0.0,0.0,173200.0,173200.0,173200.0
1411,-1.2453722093516215,1.070322071659497,0.5071937314960105,0.6442598758508072,0.3566747298244675,0.42527982114589613,0.6277297460476547,0.0,0.0,0.0,1.0,0.0,233200.0,233200.0,233200.0
12845,-0.8963482211781091,1.4213469668788163,0.5071937314960105,-0.459401068043912,-0.5236952592682363,-0.5118352243892085,0.09796354928721632,0.0,1.0,0.0,0.0,0.0,84200.0,84200.0,84200.0
2614,-2.282472059924339,2.483782316409292,-0.6830824047265771,-0.7206008247656622,-0.7893013898436574,-0.797957185070795,-0.3886882494220407,0.0,0.0,0.0,0.0,1.0,96000.0,96000.0,96000.0
2636,-2.2774860029504365,2.3152903667040188,0.8246007011553673,-0.6695565061105315,-0.7805064848577163,-0.7559576312092777,-0.9384099531976425,0.0,0.0,0.0,0.0,1.0,79600.0,79600.0,79600.0
5437,0.5745385861245388,-0.7643680473534806,0.9833041859850457,-0.5127446803321568,-0.5984519516487357,-0.5643346667161051,1.3351524697351906,1.0,0.0,0.0,0.0,0.0,446600.0,446600.0,446600.0
6091,0.8687159475850712,-0.7222450599271607,-0.9211376319710947,2.3885040259310863,2.6319166496874296,2.69325572966783,-0.01798844936931135,1.0,0.0,0.0,0.0,0.0,180700.0,180700.0,180700.0
2664,-2.093001894915864,2.0625524421461057,-0.9211376319710947,-0.28649418683373934,-0.46388990536383684,-0.40158639550272557,-0.8897815334712185,1.0,0.0,0.0,0.0,0.0,101900.0,101900.0,101900.0
9630,-0.706878056169634,0.7567398319302373,1.3007111556444024,-0.41019618429527244,-0.5096234112907305,-0.38321159068831173,-1.1419561247523073,0.0,1.0,0.0,0.0,0.0,77400.0,77400.0,77400.0
10753,0.8437856627155361,-0.9515813248037837,1.221359413229563,-0.23728930308509977,-0.5993314421473297,-0.440960977247898,0.6887515859203381,1.0,0.0,0.0,0.0,0.0,500001.0,500001.0,500001.0
10223,0.8437856627155361,-0.8252123625248272,-0.12762020782270286,-0.2533843585168978,-0.3425202165578497,-0.440960977247898,0.982622683964689,1.0,0.0,0.0,0.0,0.0,243400.0,243400.0,243400.0
14989,1.2775726194454735,-1.363450535194453,-0.5243789198968988,1.1767762812800093,1.6301769717887384,0.8321504991793449,0.48021653761188243,0.0,0.0,0.0,0.0,1.0,141400.0,141400.0,141400.0
11427,0.793925092976466,-0.9141386693137238,-0.9211376319710947,0.34213269245962785,0.25377434148895667,0.43577970961127543,-0.0697677386244453,1.0,0.0,0.0,0.0,0.0,213000.0,213000.0,213000.0
14545,1.1579072520716938,-1.2604832325967832,-1.0798411168007729,-0.7385353151039514,-0.9071531166552681,-0.9003310976082434,1.025894625492306,0.0,0.0,0.0,0.0,1.0,500001.0,500001.0,500001.0
20505,0.42994293388123106,-0.6333187531382675,-0.5243789198968988,0.28694964526489186,0.1482354816576635,-0.01571549440003545,1.1322364720862683,1.0,0.0,0.0,0.0,0.0,248000.0,248000.0,248000.0
17120,-1.2752885511950665,0.8550268025916472,0.5865454739108498,-0.25798294578312575,0.44374428918528436,-0.33333712047776,-0.04676639106486239,0.0,0.0,0.0,1.0,0.0,160600.0,160600.0,160600.0
13111,-0.8913621642042063,1.2856173407273466,-1.0798411168007729,-0.3490349736544401,-0.4691668483554015,-0.6404588580901052,1.2481359562506504,0.0,1.0,0.0,0.0,0.0,143500.0,143500.0,143500.0
8819,0.6194130988897062,-0.7269253918634173,0.6658972163256889,-0.5518326720950948,-0.37682034600302,0.007909254647068027,-0.7549243176424311,1.0,0.0,0.0,0.0,0.0,200000.0,200000.0,200000.0
4999,0.6493294407331511,-0.773728711225994,1.8561733525482766,-0.6249502096281199,-0.05580631401616994,-0.44883589359693254,-0.6805637967648756,1.0,0.0,0.0,0.0,0.0,101900.0,101900.0,101900.0
15262,1.1529211950977911,-1.2230405771067234,-0.7624341471414162,0.11818149259432438,-0.06196274750632871,0.0315340036941715,0.5194973777364668,0.0,0.0,0.0,0.0,1.0,220900.0,220900.0,220900.0
13942,1.2027817648368613,-0.6379990850745241,-1.2385446016304513,1.0231834665879942,-0.5685492746965359,-0.6562086907881741,1.742927501242408,0.0,1.0,0.0,0.0,0.0,253800.0,253800.0,253800.0
5018,0.624399155863616,-0.7690483792897372,-0.3656754350672204,-0.8134922875434678,-0.7893013898436574,-0.503960308040174,-1.5493635548145082,1.0,0.0,0.0,0.0,0.0,151600.0,151600.0,151600.0
1767,-1.3750096906732139,1.0796827355320135,1.221359413229563,-0.3927215526836061,-0.4339872284116371,-0.44883589359693254,-0.5281667405596027,0.0,0.0,0.0,1.0,0.0,133400.0,133400.0,133400.0
13155,-0.9312506199954639,0.5695265544799343,-1.3972480864601298,-0.47319682984259603,0.16758427262673392,-0.4147112560844497,-0.39031619867854084,0.0,1.0,0.0,0.0,0.0,146200.0,146200.0,146200.0
8608,0.6044549279679837,-0.8298926944610872,-1.2385446016304513,0.12186036240730679,0.1288866906885931,0.5092789288689307,-0.19743046902934483,1.0,0.0,0.0,0.0,0.0,294000.0,294000.0,294000.0
5227,0.6642876116548736,-0.8018107028435405,1.0626559283998849,-0.838324658781099,-0.46388990536383684,-0.7139580773477604,-1.4421289618540782,1.0,0.0,0.0,0.0,0.0,85400.0,85400.0,85400.0
15382,1.2177399357585836,-1.0545486274014502,-0.9211376319710947,0.1135829053280964,0.44374428918528436,0.026284059461481844,-0.013682261013407714,1.0,0.0,0.0,0.0,0.0,208300.0,208300.0,208300.0
16972,-1.3600515197514915,0.8971497900179671,1.3007111556444024,-0.4400870015257544,-0.5377671072457421,-0.488210475342105,0.21780162036248563,0.0,0.0,0.0,0.0,1.0,309700.0,309700.0,309700.0
7536,0.6792457825765961,-0.8064910347797972,-0.44502717748205955,-0.7891197750324594,0.37778250179072614,-0.24146309640569089,-0.9159337505595112,1.0,0.0,0.0,0.0,0.0,100000.0,100000.0,100000.0
17122,-1.2703024942211567,0.8550268025916472,-0.2863236926523812,-0.4653792314900084,0.10514044722655214,-0.33858706471044964,0.6346616590108164,0.0,0.0,0.0,1.0,0.0,173400.0,173400.0,173400.0
5195,0.654315497707061,-0.8064910347797972,0.5865454739108498,-0.5412559213827703,-0.24577626171249764,-0.4619607541786567,-1.1314532263232742,1.0,0.0,0.0,0.0,0.0,88800.0,88800.0,88800.0
19179,-1.5445356277860638,1.3043386684723766,0.0310832770069755,-0.9905378972932457,-1.11295389332629,-1.1497034486610023,1.1535573558972056,1.0,0.0,0.0,0.0,0.0,334400.0,334400.0,334400.0
5183,0.6593015546809637,-0.7971303709072839,0.9833041859850457,-0.5205622786847444,-0.016229241579435005,-0.29133756661624266,-1.171469269337891,1.0,0.0,0.0,0.0,0.0,94200.0,94200.0,94200.0
20564,-1.0608881013170492,1.4400682946238463,0.26913850425149305,-0.8884492599829842,-0.7708320893731812,-0.9082060139572778,-0.5212348275964408,0.0,1.0,0.0,0.0,0.0,151400.0,151400.0,151400.0
13242,0.958464973115406,-0.7128843960546474,-0.5243789198968988,-0.17014992899817102,-0.4339872284116371,-0.5118352243892085,2.5940298754391193,0.0,1.0,0.0,0.0,0.0,390500.0,390500.0,390500.0
18562,-1.2254279814559963,0.6350512015875408,1.8561733525482766,0.33247565920054906,-0.5544774267190301,-0.4383360051315532,-0.47764779911595256,0.0,0.0,0.0,0.0,1.0,116600.0,116600.0,116600.0
4449,0.6842318395505059,-0.736286055735934,0.18978676183665386,-0.5467742261022439,0.05237101731090555,-0.29133756661624266,-0.7850151216416115,1.0,0.0,0.0,0.0,0.0,153100.0,153100.0,153100.0
1002,-1.095790500134404,0.9579941051893137,0.4278419890811714,-0.13060207850861025,-0.23698135672655654,-0.10233957423941487,-0.27252619279693263,0.0,1.0,0.0,0.0,0.0,174600.0,174600.0,174600.0
9233,-0.23818870062234887,0.6444118654600575,-1.2385446016304513,1.6826208805650889,2.12269165100144,1.3991444763098282,-0.18640242567885992,0.0,1.0,0.0,0.0,0.0,84900.0,84900.0,84900.0
15079,1.3025029043150087,-1.32600787970439,-0.7624341471414162,-0.491591178907508,-0.5122618827865129,-0.2257132637076219,-0.9129929389993819,1.0,0.0,0.0,0.0,0.0,125000.0,125000.0,125000.0
15402,1.177851479967326,-1.1341142703178302,-1.0798411168007729,-0.5573509768145684,-0.6353905525896882,-0.4672106984113463,-1.010197263960085,1.0,0.0,0.0,0.0,0.0,162500.0,162500.0,162500.0
17056,-1.3301351779080466,0.8597071345279038,1.3007111556444024,0.04644353124116764,-0.3979281179692786,-0.2624628733364495,1.7231820521958252,0.0,0.0,0.0,0.0,1.0,500001.0,500001.0,500001.0
5129,0.654315497707061,-0.7784090431622539,1.3007111556444024,-0.43502855553290365,0.06644286528841131,-0.18633868196244946,-1.3530643831758762,1.0,0.0,0.0,0.0,0.0,99200.0,99200.0,99200.0
18265,-1.2403861523777118,0.8082234832290706,-0.5243789198968988,0.518718443482783,0.20276389257049832,0.6877770327803792,0.48384003756989885,0.0,0.0,0.0,1.0,0.0,457500.0,457500.0,457500.0
15692,-1.424870260412284,1.0047974245518903,1.8561733525482766,-0.27453785994154656,-0.6195597236149942,-0.4540858378296222,2.2028494234497753,0.0,0.0,0.0,1.0,0.0,500001.0,500001.0,500001.0
19325,-1.674173109107649,1.351141987834953,1.618118125303759,-0.6902501488085575,-0.8104091618099161,-0.829456850466933,-0.08741260798522113,1.0,0.0,0.0,0.0,0.0,148800.0,148800.0,148800.0
6039,0.9235625742980512,-0.736286055735934,0.3484902466663322,-0.7435937610968022,-0.5034669778005718,-0.6063342205776223,-0.8513409252209567,0.0,1.0,0.0,0.0,0.0,119400.0,119400.0,119400.0
17517,-1.175567411716919,0.7895021554840407,0.4278419890811714,-0.3830645194245273,-0.4955515633132248,-0.519710140738243,0.2201647725090182,1.0,0.0,0.0,0.0,0.0,330500.0,330500.0,330500.0
2146,-0.09359304837903404,0.5274035670536177,0.7452489587405281,0.19451804121370914,0.012793944874170616,0.32815585284113735,-0.9580503732599347,0.0,1.0,0.0,0.0,0.0,64700.0,64700.0,64700.0
10863,0.848771719689446,-0.9047780054412071,-0.12762020782270286,-0.4810144281951836,0.24322045550582735,-0.5538347782507258,0.11513578821868535,1.0,0.0,0.0,0.0,0.0,184900.0,184900.0,184900.0
2662,-2.1129461228114894,2.095314765699909,0.3484902466663322,0.15772934308388517,-0.18069396481653352,-0.036715271330794094,-0.9419809386635136,1.0,0.0,0.0,0.0,0.0,82400.0,82400.0,82400.0
9409,-1.4697447731774516,1.051600743914467,0.5071937314960105,0.6828880088871224,0.14911497215625763,0.5434035663814135,1.0642302047582777,0.0,0.0,0.0,1.0,0.0,400400.0,400400.0,400400.0
18076,-1.2204419244820865,0.766100495802754,0.0310832770069755,0.5104409864035725,-0.09362440545571665,-0.07608985307596655,3.157667919633191,1.0,0.0,0.0,0.0,0.0,500001.0,500001.0,500001.0
3194,-0.058690649561686334,0.3167886299220246,0.9039524435702064,-0.6732353759235139,-0.7391704314237932,-0.8215819341178985,-0.6475321812055659,0.0,1.0,0.0,0.0,0.0,43500.0,43500.0,43500.0
12340,1.5218894111669288,-0.8392533583336005,-1.0004893743859338,3.41904743229278,1.4261351761149048,2.1971359996786566,-0.48106124110538834,0.0,1.0,0.0,0.0,0.0,110900.0,110900.0,110900.0
2953,0.2803612246640135,-0.13720356789496146,1.0626559283998849,-0.645183993599523,-0.5720672366909123,-0.5984593042285878,-0.9965960104944868,0.0,1.0,0.0,0.0,0.0,63300.0,63300.0,63300.0
16056,-1.4498005452818192,0.990756428743117,1.8561733525482766,-0.03587118082431351,-0.2941482391351737,-0.10758951847210453,-0.18409178802447262,0.0,0.0,0.0,1.0,0.0,329600.0,329600.0,329600.0
13077,-0.8564597653868515,1.3745436475162398,0.0310832770069755,0.04874282487428163,0.16934325362392214,0.06565864120665431,-0.5168236102562468,0.0,1.0,0.0,0.0,0.0,92400.0,92400.0,92400.0
4245,0.6293852128375259,-0.7082040641183873,0.4278419890811714,-0.36145115927325566,-0.7796269943591222,-0.6194590811593466,0.10636586803044294,1.0,0.0,0.0,0.0,0.0,500001.0,500001.0,500001.0
2310,-0.09359304837903404,0.5929282141612209,-2.0320620257788433,2.2431886683182816,1.2766217913539062,1.5146432494290007,0.7595936358241676,0.0,1.0,0.0,0.0,0.0,174200.0,174200.0,174200.0
9278,-1.5046471719947991,1.1545680465121335,-0.7624341471414162,-0.40927646684202684,-0.4867566583272837,-0.4304610887825187,-0.03883670275094232,1.0,0.0,0.0,0.0,0.0,201600.0,201600.0,201600.0
8229,0.6892178965244087,-0.8766960138236605,0.9039524435702064,-0.2795963059343973,-0.14903230686714558,0.7796510568524483,-1.3624119627777158,0.0,0.0,0.0,0.0,1.0,131300.0,131300.0,131300.0
11226,0.818855377846001,-0.8579746860786305,-0.20697195023754203,-0.4842334392815432,-0.6081263471332709,-0.48558550322576016,0.3626891041909997,1.0,0.0,0.0,0.0,0.0,243200.0,243200.0,243200.0
15589,1.4520846135322263,-1.25112256872427,-1.0004893743859338,-1.0544582602938148,-1.1490130037686483,-1.199577918871554,0.7762932443263303,1.0,0.0,0.0,0.0,0.0,193800.0,193800.0,193800.0
3795,0.6094409849418936,-0.6941630683096174,1.142007670814724,0.0956484149898072,0.07347878927716418,0.44627959807665474,-0.7337609773079291,1.0,0.0,0.0,0.0,0.0,274300.0,274300.0,274300.0
11570,0.7839529790286462,-0.8766960138236605,0.26913850425149305,-0.40053915103619364,-0.37945881749880234,-0.5984593042285878,1.0268924008430642,1.0,0.0,0.0,0.0,0.0,217500.0,217500.0,217500.0
1280,-1.1057626140822165,1.1077647271495568,1.3800628980592415,-0.16969007027154823,-0.2976662011295501,-0.13908918386824248,-0.8547018527182472,0.0,1.0,0.0,0.0,0.0,109400.0,109400.0,109400.0
7920,0.7540366371852084,-0.8345730263973439,-0.04826846540786368,-0.3922616939569833,-0.06987816199367569,-0.44621092148058766,-0.23933703376118765,1.0,0.0,0.0,0.0,0.0,189700.0,189700.0,189700.0
11251,0.793925092976466,-0.8532943541423739,-0.6037306623117379,-0.16601120045856582,0.07347878927716418,-0.10496454635575969,-0.5347310520777485,1.0,0.0,0.0,0.0,0.0,189600.0,189600.0,189600.0
12461,-0.9212785060476513,1.3745436475162398,0.5071937314960105,1.2213825777624208,0.4455032701824726,1.0972726829301729,0.01887672411659559,0.0,1.0,0.0,0.0,0.0,155700.0,155700.0,155700.0
7801,0.7440645232373887,-0.8158516986523139,0.3484902466663322,0.31454116886225986,0.9731975693389384,0.49615406828720654,-0.38685024219695996,1.0,0.0,0.0,0.0,0.0,176300.0,176300.0,176300.0
16665,-0.5572963469524164,-0.16996589144876476,-1.1591928592156122,0.5177987260295374,0.4024082357513612,0.4305297653785858,0.38143677788682423,0.0,0.0,0.0,0.0,1.0,239900.0,239900.0,239900.0
4903,0.6642876116548736,-0.7643680473534806,0.11043501942181468,-0.7725648608740386,-0.12880402539948105,-0.6220840532756914,-1.2783887753454495,1.0,0.0,0.0,0.0,0.0,110200.0,110200.0,110200.0
8439,0.6094409849418936,-0.8018107028435405,1.221359413229563,-0.9758224180413161,-0.9097915881510504,-1.0342046755418297,-0.4555917124149828,1.0,0.0,0.0,0.0,0.0,202500.0,202500.0,202500.0
5022,0.624399155863616,-0.773728711225994,1.3800628980592415,-0.4874524503679028,-0.5711877461923183,-0.5617096945997603,-0.35313593823976314,1.0,0.0,0.0,0.0,0.0,149600.0,149600.0,149600.0
8161,0.7241202953417635,-0.8532943541423739,0.6658972163256889,-0.5113651041522884,-0.6292341190995294,-0.5695846109487948,0.6820297309257566,1.0,0.0,0.0,0.0,0.0,225400.0,225400.0,225400.0
222,-1.3052048930385114,1.009477756488147,1.142007670814724,0.18532086668125314,-0.27391995766750915,-0.11808940693748385,0.5646073264891645,0.0,0.0,0.0,1.0,0.0,273000.0,273000.0,273000.0
3545,0.47481744664639847,-0.6567204128195541,-1.555951571289808,0.9735187241127318,0.4024082357513612,1.0893977665811383,0.5002245591191908,1.0,0.0,0.0,0.0,0.0,277200.0,277200.0,277200.0
9498,-2.068071610046329,1.6506832317554394,-0.6830824047265771,0.9095983611121626,0.28015905644677996,0.7717761405034138,-0.7907392012854346,0.0,0.0,0.0,0.0,1.0,158800.0,158800.0,158800.0
2442,-0.01381613679651893,0.43379692832846445,1.0626559283998849,-0.18394569079685502,-0.05932427601054638,-0.044590187679828586,-1.2064964355987169,0.0,1.0,0.0,0.0,0.0,65100.0,65100.0,65100.0
14297,1.2177399357585836,-1.3681308671307097,1.0626559283998849,-0.49848905980685,-0.17541702182496885,-0.2440880685220357,-0.8404179108547619,0.0,0.0,0.0,0.0,1.0,139100.0,139100.0,139100.0
15376,1.1628933090456037,-1.063909291273967,-1.6353033137046473,-0.40789689066215845,0.2291486075283216,0.028909031577826674,-0.9902942714370668,1.0,0.0,0.0,0.0,0.0,146900.0,146900.0,146900.0
1972,-0.47751943536990127,1.4541092904326198,-1.555951571289808,0.16738637634296397,-0.2853533341492326,-0.21521337524224257,0.05274857155022779,0.0,1.0,0.0,0.0,0.0,136600.0,136600.0,136600.0
1570,-1.2154558675081766,1.0281990842331803,0.4278419890811714,-0.3508744085609313,-0.6134032901248355,-0.6220840532756914,2.0094385488791273,0.0,0.0,0.0,1.0,0.0,443800.0,443800.0,443800.0
2281,-0.10356516232685374,0.536764230926131,-0.7624341471414162,-0.5141242565120252,-0.41024098494959615,-0.2992124829652772,-1.2438342395139301,0.0,1.0,0.0,0.0,0.0,47500.0,47500.0,47500.0
15713,-1.424870260412284,1.0001170926156338,1.8561733525482766,0.02437031236327325,-0.1613451738474631,0.19165730279120619,-0.5376718636378778,0.0,0.0,0.0,1.0,0.0,372200.0,372200.0,372200.0
2021,-0.11353727627466635,0.49464124349981436,1.8561733525482766,-1.0705533157256129,-1.09800255485019,-1.139203560195623,-1.3865686291644925,0.0,1.0,0.0,0.0,0.0,52500.0,52500.0,52500.0
18835,-1.5245913998904315,2.853528539373641,0.3484902466663322,0.0009175173055104654,-0.2756789386646974,-0.044590187679828586,-0.2999912721888548,0.0,1.0,0.0,0.0,0.0,81300.0,81300.0,81300.0
7760,0.7191342383678536,-0.8111713667160572,0.4278419890811714,-0.2901730566467217,-0.2985456916281442,-0.20208851466051844,-0.4381043865306423,1.0,0.0,0.0,0.0,0.0,187800.0,187800.0,187800.0
17444,-0.4027285807612889,-0.5256711186043409,0.9039524435702064,-0.220734388926679,-0.36626646001989066,-0.440960977247898,-0.6900689198431507,0.0,0.0,0.0,0.0,1.0,239300.0,239300.0,239300.0
19266,-1.564479855681689,1.3090190004086333,1.8561733525482766,-1.1284955152800855,-0.9898252235231144,-1.123453727497554,-1.542379127359201,1.0,0.0,0.0,0.0,0.0,129200.0,129200.0,129200.0
2556,-2.287458116898249,2.3901756776841383,-1.2385446016304513,-0.21659566038707379,-0.41815639943694316,-0.38583656280465656,0.5098347111817563,0.0,0.0,0.0,0.0,1.0,116100.0,116100.0,116100.0
10347,0.958464973115406,-0.9515813248037837,-0.6037306623117379,-0.3265018960499229,-0.49819003480900714,-0.5617096945997603,1.7166702551698247,1.0,0.0,0.0,0.0,0.0,274000.0,274000.0,274000.0
9989,-0.7417804549869816,1.6413225678829229,-1.0798411168007729,1.9249664294953042,1.385678613179576,2.147261529468105,-0.7394850569517523,0.0,1.0,0.0,0.0,0.0,143400.0,143400.0,143400.0
